url_length,domain_length,dot_count,hyphen_count,at_symbol,has_ip,https,digit_count,suspicious_words,subdomain_count,label
56,21,1,1,0,0,1,6,0,0,0
70,39,2,0,0,0,1,0,0,1,0
72,32,3,1,0,0,1,4,0,1,0
74,19,3,0,0,0,1,3,0,0,0
31,19,3,1,0,0,1,5,0,0,0
36,30,2,1,0,0,1,1,0,1,0
74,27,2,1,0,0,1,1,0,2,0
55,36,1,1,0,0,1,6,0,0,0
28,20,3,0,0,0,1,2,0,0,0
54,32,1,1,0,0,1,1,0,1,0
76,13,1,0,0,0,1,7,0,2,0
32,21,2,0,0,0,1,4,0,1,0
32,38,3,1,0,0,1,1,0,0,0
53,21,3,1,0,0,1,3,0,1,0
50,22,1,0,0,0,1,7,0,1,0
52,22,2,1,0,0,1,0,0,2,0
26,27,3,1,0,0,1,2,0,2,0
39,25,1,1,0,0,1,0,0,0,0
78,30,1,0,0,0,1,5,0,2,0
68,27,1,1,0,0,1,4,0,2,0
46,15,3,1,0,0,1,0,0,0,0
40,11,2,0,0,0,1,0,0,0,0
60,16,1,1,0,0,1,0,0,0,0
45,13,2,1,0,0,1,4,0,1,0
63,22,2,0,0,0,1,4,0,2,0
51,31,3,1,0,0,1,4,0,1,0
29,34,3,0,0,0,1,1,0,0,0
22,22,3,0,0,0,1,7,0,0,0
71,19,1,1,0,0,1,7,0,2,0
70,34,1,0,0,0,1,3,0,2,0
41,12,3,1,0,0,1,0,0,2,0
78,38,2,1,0,0,1,2,0,0,0
43,38,1,0,0,0,1,1,0,1,0
33,37,2,0,0,0,1,4,0,2,0
28,14,2,0,0,0,1,7,0,0,0
62,12,1,0,0,0,1,2,0,2,0
75,15,2,0,0,0,1,1,0,2,0
35,16,3,0,0,0,1,7,0,1,0
76,22,2,0,0,0,1,3,0,0,0
21,16,1,1,0,0,1,2,0,0,0
57,28,3,1,0,0,1,6,0,2,0
40,34,3,1,0,0,1,4,0,2,0
59,11,3,1,0,0,1,7,0,0,0
70,10,3,0,0,0,1,2,0,2,0
68,18,1,1,0,0,1,0,0,0,0
55,28,3,0,0,0,1,6,0,1,0
63,14,1,1,0,0,1,3,0,1,0
73,11,2,1,0,0,1,2,0,2,0
54,22,2,1,0,0,1,4,0,0,0
34,15,3,1,0,0,1,2,0,0,0
67,14,3,1,0,0,1,7,0,2,0
78,27,1,1,0,0,1,7,0,0,0
65,16,2,0,0,0,1,3,0,1,0
45,37,3,1,0,0,1,3,0,2,0
32,35,2,1,0,0,1,7,0,1,0
63,20,1,0,0,0,1,2,0,1,0
73,32,1,0,0,0,1,1,0,2,0
65,32,2,1,0,0,1,1,0,2,0
55,10,1,0,0,0,1,7,0,2,0
43,21,1,1,0,0,1,4,0,2,0
63,34,1,1,0,0,1,3,0,2,0
46,37,1,0,0,0,1,5,0,2,0
43,36,3,0,0,0,1,3,0,0,0
23,33,2,0,0,0,1,1,0,0,0
40,18,3,1,0,0,1,1,0,0,0
27,20,3,1,0,0,1,7,0,1,0
63,21,2,0,0,0,1,7,0,2,0
68,22,1,0,0,0,1,6,0,2,0
50,12,2,1,0,0,1,5,0,0,0
50,34,3,1,0,0,1,6,0,0,0
39,20,3,0,0,0,1,7,0,1,0
37,27,3,0,0,0,1,3,0,2,0
42,39,3,0,0,0,1,4,0,2,0
57,22,1,1,0,0,1,2,0,1,0
33,36,3,1,0,0,1,5,0,0,0
71,29,1,0,0,0,1,6,0,1,0
46,12,3,1,0,0,1,2,0,0,0
28,11,2,1,0,0,1,7,0,1,0
30,20,3,0,0,0,1,1,0,1,0
53,22,3,1,0,0,1,3,0,2,0
47,14,1,0,0,0,1,0,0,1,0
59,15,3,0,0,0,1,5,0,1,0
49,31,1,0,0,0,1,5,0,0,0
21,21,3,0,0,0,1,3,0,1,0
44,17,1,1,0,0,1,3,0,0,0
65,39,1,1,0,0,1,4,0,0,0
29,11,2,1,0,0,1,2,0,0,0
23,39,3,0,0,0,1,5,0,0,0
26,32,2,1,0,0,1,1,0,1,0
76,12,2,0,0,0,1,5,0,0,0
26,22,1,1,0,0,1,2,0,1,0
48,36,1,0,0,0,1,0,0,0,0
57,18,3,1,0,0,1,5,0,0,0
70,36,2,0,0,0,1,4,0,1,0
44,10,3,1,0,0,1,1,0,2,0
36,32,3,0,0,0,1,2,0,0,0
52,37,3,1,0,0,1,3,0,0,0
74,35,2,0,0,0,1,7,0,0,0
45,38,1,0,0,0,1,5,0,1,0
33,15,1,1,0,0,1,1,0,0,0
36,12,2,0,0,0,1,3,0,2,0
62,22,1,1,0,0,1,4,0,1,0
62,29,3,1,0,0,1,1,0,1,0
25,10,2,1,0,0,1,4,0,1,0
30,33,2,1,0,0,1,3,0,0,0
72,29,1,1,0,0,1,3,0,0,0
26,21,2,1,0,0,1,6,0,1,0
36,33,2,1,0,0,1,2,0,0,0
52,28,1,0,0,0,1,6,0,0,0
55,21,1,0,0,0,1,7,0,2,0
52,39,3,1,0,0,1,7,0,0,0
67,12,1,0,0,0,1,3,0,0,0
25,21,3,0,0,0,1,7,0,2,0
64,18,3,0,0,0,1,5,0,0,0
25,12,2,1,0,0,1,0,0,2,0
21,36,1,1,0,0,1,1,0,1,0
57,16,3,0,0,0,1,4,0,0,0
26,18,3,0,0,0,1,2,0,2,0
58,20,1,0,0,0,1,6,0,0,0
77,21,1,0,0,0,1,4,0,2,0
31,24,2,1,0,0,1,0,0,2,0
32,37,2,0,0,0,1,0,0,0,0
77,15,2,1,0,0,1,6,0,0,0
60,27,2,0,0,0,1,0,0,0,0
67,26,2,1,0,0,1,0,0,0,0
31,39,3,0,0,0,1,6,0,1,0
69,15,1,1,0,0,1,3,0,0,0
45,34,1,1,0,0,1,7,0,2,0
22,18,3,1,0,0,1,6,0,1,0
39,36,2,1,0,0,1,4,0,1,0
47,27,1,1,0,0,1,7,0,1,0
65,11,2,1,0,0,1,6,0,0,0
23,21,3,0,0,0,1,0,0,1,0
41,12,1,1,0,0,1,7,0,1,0
54,10,2,0,0,0,1,4,0,1,0
41,26,1,1,0,0,1,3,0,0,0
42,16,3,1,0,0,1,4,0,2,0
37,10,3,0,0,0,1,4,0,2,0
39,16,3,0,0,0,1,0,0,2,0
57,20,2,0,0,0,1,0,0,1,0
53,27,2,1,0,0,1,6,0,0,0
50,14,2,0,0,0,1,1,0,1,0
36,11,2,0,0,0,1,3,0,0,0
50,15,1,0,0,0,1,4,0,0,0
22,23,1,0,0,0,1,3,0,1,0
52,31,3,0,0,0,1,3,0,1,0
42,22,3,0,0,0,1,3,0,1,0
64,16,3,0,0,0,1,0,0,1,0
66,20,3,0,0,0,1,4,0,2,0
25,25,2,1,0,0,1,7,0,2,0
76,11,2,0,0,0,1,5,0,1,0
23,12,1,0,0,0,1,6,0,0,0
55,29,3,1,0,0,1,6,0,2,0
75,33,2,1,0,0,1,6,0,0,0
60,17,2,1,0,0,1,7,0,1,0
27,39,3,1,0,0,1,3,0,1,0
45,34,1,1,0,0,1,3,0,0,0
23,26,3,1,0,0,1,4,0,1,0
71,30,2,0,0,0,1,1,0,0,0
22,33,3,0,0,0,1,5,0,1,0
56,37,3,0,0,0,1,0,0,0,0
47,14,2,0,0,0,1,5,0,0,0
20,39,3,1,0,0,1,2,0,2,0
25,20,1,0,0,0,1,0,0,1,0
65,28,1,0,0,0,1,3,0,0,0
45,36,1,0,0,0,1,2,0,2,0
49,15,1,1,0,0,1,6,0,2,0
30,24,1,1,0,0,1,0,0,0,0
34,37,1,1,0,0,1,5,0,0,0
41,28,3,0,0,0,1,7,0,2,0
20,39,3,0,0,0,1,0,0,2,0
58,20,2,0,0,0,1,2,0,2,0
65,25,2,1,0,0,1,3,0,0,0
78,13,2,1,0,0,1,5,0,0,0
77,14,3,0,0,0,1,2,0,0,0
62,37,3,0,0,0,1,3,0,2,0
71,32,1,0,0,0,1,6,0,2,0
47,20,2,0,0,0,1,5,0,1,0
70,12,2,0,0,0,1,0,0,1,0
67,10,1,1,0,0,1,0,0,0,0
21,16,2,0,0,0,1,3,0,2,0
43,37,1,0,0,0,1,7,0,1,0
42,21,3,0,0,0,1,4,0,0,0
55,14,2,0,0,0,1,2,0,1,0
53,35,2,0,0,0,1,6,0,1,0
31,21,2,0,0,0,1,1,0,2,0
37,33,3,1,0,0,1,2,0,2,0
43,29,1,1,0,0,1,7,0,0,0
36,30,3,0,0,0,1,2,0,0,0
59,28,3,1,0,0,1,4,0,2,0
21,14,1,1,0,0,1,6,0,0,0
48,11,1,1,0,0,1,6,0,2,0
25,26,2,1,0,0,1,1,0,2,0
57,31,3,1,0,0,1,1,0,2,0
37,35,2,0,0,0,1,7,0,1,0
60,33,1,0,0,0,1,4,0,0,0
38,26,3,0,0,0,1,5,0,1,0
66,36,3,1,0,0,1,0,0,2,0
71,29,1,1,0,0,1,1,0,0,0
65,31,3,0,0,0,1,0,0,1,0
50,28,1,1,0,0,1,4,0,1,0
29,10,1,1,0,0,1,6,0,2,0
49,35,3,1,0,0,1,3,0,2,0
78,37,2,1,0,0,1,5,0,1,0
51,36,3,0,0,0,1,3,0,1,0
46,11,1,0,0,0,1,5,0,0,0
39,32,1,1,0,0,1,6,0,2,0
75,38,1,1,0,0,1,3,0,2,0
61,19,3,1,0,0,1,2,0,1,0
74,27,1,1,0,0,1,6,0,0,0
45,39,3,0,0,0,1,2,0,1,0
49,13,1,0,0,0,1,5,0,0,0
57,16,3,0,0,0,1,0,0,1,0
33,24,3,0,0,0,1,5,0,1,0
45,39,1,0,0,0,1,3,0,0,0
71,19,1,0,0,0,1,0,0,1,0
54,29,1,1,0,0,1,7,0,2,0
64,31,3,0,0,0,1,3,0,2,0
74,30,3,0,0,0,1,3,0,0,0
20,22,3,1,0,0,1,4,0,1,0
50,34,1,1,0,0,1,3,0,0,0
68,10,2,0,0,0,1,3,0,1,0
25,33,1,0,0,0,1,3,0,2,0
21,13,3,1,0,0,1,3,0,2,0
32,23,2,1,0,0,1,1,0,0,0
60,32,1,1,0,0,1,0,0,0,0
25,23,3,1,0,0,1,3,0,1,0
60,22,2,0,0,0,1,3,0,2,0
53,14,2,1,0,0,1,7,0,1,0
63,24,2,0,0,0,1,6,0,2,0
45,23,3,0,0,0,1,1,0,0,0
70,20,2,1,0,0,1,1,0,0,0
50,13,1,1,0,0,1,5,0,0,0
58,16,2,0,0,0,1,0,0,2,0
69,30,1,1,0,0,1,1,0,2,0
75,10,2,0,0,0,1,1,0,0,0
43,17,2,0,0,0,1,2,0,2,0
73,37,1,0,0,0,1,6,0,0,0
44,33,2,1,0,0,1,2,0,1,0
51,30,2,0,0,0,1,2,0,1,0
71,39,3,0,0,0,1,2,0,0,0
67,11,3,0,0,0,1,3,0,1,0
53,19,1,1,0,0,1,0,0,1,0
38,28,2,1,0,0,1,5,0,1,0
78,15,3,0,0,0,1,7,0,0,0
71,28,2,0,0,0,1,6,0,0,0
61,27,1,0,0,0,1,0,0,2,0
39,24,3,1,0,0,1,4,0,2,0
57,28,1,1,0,0,1,2,0,0,0
77,38,3,0,0,0,1,5,0,1,0
45,13,2,1,0,0,1,0,0,0,0
78,35,1,0,0,0,1,1,0,1,0
64,27,3,1,0,0,1,0,0,2,0
37,13,1,0,0,0,1,7,0,2,0
43,27,3,1,0,0,1,5,0,0,0
31,20,2,0,0,0,1,6,0,0,0
68,29,1,1,0,0,1,7,0,1,0
71,11,2,0,0,0,1,4,0,1,0
56,24,3,0,0,0,1,5,0,1,0
24,19,3,0,0,0,1,6,0,2,0
32,23,2,1,0,0,1,0,0,0,0
38,16,3,1,0,0,1,4,0,0,0
31,16,1,0,0,0,1,0,0,2,0
69,15,2,1,0,0,1,2,0,0,0
36,19,2,0,0,0,1,2,0,1,0
48,22,3,0,0,0,1,7,0,2,0
58,39,3,1,0,0,1,2,0,2,0
32,15,1,0,0,0,1,5,0,1,0
79,19,1,0,0,0,1,2,0,0,0
66,15,1,1,0,0,1,5,0,2,0
23,17,3,0,0,0,1,4,0,0,0
22,14,1,0,0,0,1,3,0,1,0
22,18,2,1,0,0,1,0,0,2,0
27,22,3,1,0,0,1,4,0,2,0
21,34,1,0,0,0,1,5,0,2,0
60,21,2,1,0,0,1,0,0,1,0
74,21,1,1,0,0,1,3,0,0,0
53,31,3,0,0,0,1,6,0,1,0
67,21,2,1,0,0,1,6,0,1,0
56,19,3,1,0,0,1,1,0,1,0
20,13,1,1,0,0,1,1,0,1,0
70,35,2,0,0,0,1,2,0,0,0
53,35,3,1,0,0,1,4,0,0,0
79,36,3,0,0,0,1,6,0,1,0
77,38,2,0,0,0,1,7,0,2,0
38,23,2,1,0,0,1,5,0,2,0
77,34,1,1,0,0,1,3,0,1,0
30,29,3,0,0,0,1,5,0,0,0
22,32,3,0,0,0,1,4,0,0,0
22,28,1,0,0,0,1,1,0,2,0
35,25,1,0,0,0,1,7,0,0,0
26,20,3,0,0,0,1,5,0,1,0
72,26,2,1,0,0,1,5,0,0,0
50,31,2,0,0,0,1,7,0,1,0
71,16,2,0,0,0,1,4,0,1,0
22,20,2,0,0,0,1,2,0,2,0
72,27,3,0,0,0,1,3,0,2,0
50,24,3,1,0,0,1,6,0,2,0
25,28,2,0,0,0,1,0,0,1,0
78,10,2,0,0,0,1,3,0,0,0
53,30,1,1,0,0,1,0,0,2,0
70,23,3,0,0,0,1,1,0,0,0
26,10,3,1,0,0,1,1,0,1,0
53,22,2,1,0,0,1,6,0,1,0
36,36,1,1,0,0,1,4,0,0,0
31,38,2,0,0,0,1,7,0,1,0
45,38,2,0,0,0,1,5,0,0,0
58,36,3,0,0,0,1,3,0,0,0
24,15,2,1,0,0,1,6,0,2,0
37,22,2,1,0,0,1,4,0,2,0
66,25,1,0,0,0,1,7,0,2,0
43,29,1,0,0,0,1,6,0,2,0
34,21,3,1,0,0,1,7,0,1,0
67,37,2,1,0,0,1,6,0,2,0
67,13,3,0,0,0,1,5,0,0,0
41,12,3,1,0,0,1,0,0,0,0
34,30,3,1,0,0,1,2,0,1,0
24,25,1,1,0,0,1,0,0,2,0
50,25,2,1,0,0,1,7,0,0,0
52,39,2,0,0,0,1,6,0,0,0
79,33,3,0,0,0,1,2,0,2,0
51,16,1,0,0,0,1,0,0,0,0
72,25,2,0,0,0,1,5,0,2,0
37,32,1,0,0,0,1,5,0,1,0
21,32,2,1,0,0,1,1,0,0,0
63,34,3,1,0,0,1,3,0,1,0
37,32,1,0,0,0,1,6,0,0,0
71,36,2,0,0,0,1,5,0,0,0
20,38,2,0,0,0,1,7,0,0,0
25,16,2,1,0,0,1,1,0,1,0
49,14,1,1,0,0,1,5,0,2,0
27,38,1,1,0,0,1,0,0,1,0
59,20,2,1,0,0,1,1,0,1,0
64,15,3,1,0,0,1,0,0,2,0
78,27,3,1,0,0,1,1,0,2,0
56,10,1,1,0,0,1,2,0,0,0
26,24,3,0,0,0,1,2,0,0,0
51,10,2,0,0,0,1,0,0,0,0
56,21,2,1,0,0,1,3,0,2,0
72,18,1,0,0,0,1,6,0,2,0
41,13,2,0,0,0,1,4,0,0,0
47,12,3,1,0,0,1,4,0,2,0
73,38,3,1,0,0,1,5,0,1,0
60,35,2,0,0,0,1,0,0,1,0
45,37,1,1,0,0,1,3,0,2,0
68,20,3,1,0,0,1,4,0,2,0
29,17,3,1,0,0,1,4,0,1,0
41,33,1,1,0,0,1,6,0,2,0
28,32,3,0,0,0,1,2,0,0,0
29,28,1,1,0,0,1,5,0,2,0
49,20,3,0,0,0,1,7,0,0,0
57,14,3,0,0,0,1,5,0,2,0
58,16,2,0,0,0,1,6,0,0,0
60,16,1,1,0,0,1,6,0,0,0
67,23,1,0,0,0,1,1,0,0,0
26,18,2,0,0,0,1,5,0,1,0
61,12,1,1,0,0,1,7,0,0,0
64,18,3,1,0,0,1,2,0,1,0
77,21,3,0,0,0,1,4,0,0,0
70,38,1,0,0,0,1,2,0,1,0
24,25,1,1,0,0,1,1,0,2,0
67,15,3,0,0,0,1,5,0,1,0
48,27,1,1,0,0,1,1,0,1,0
68,35,3,1,0,0,1,1,0,1,0
67,25,1,0,0,0,1,0,0,2,0
41,13,2,0,0,0,1,6,0,1,0
41,37,3,1,0,0,1,5,0,0,0
35,22,3,0,0,0,1,7,0,2,0
53,11,1,0,0,0,1,7,0,2,0
51,31,3,1,0,0,1,3,0,1,0
27,25,2,1,0,0,1,1,0,1,0
65,37,1,1,0,0,1,2,0,0,0
36,37,2,1,0,0,1,0,0,1,0
56,10,1,0,0,0,1,3,0,2,0
37,18,1,0,0,0,1,4,0,0,0
52,10,3,1,0,0,1,4,0,2,0
55,19,1,0,0,0,1,0,0,2,0
62,38,1,0,0,0,1,7,0,1,0
45,21,1,1,0,0,1,3,0,0,0
58,10,1,0,0,0,1,0,0,0,0
34,23,2,1,0,0,1,6,0,0,0
68,32,2,0,0,0,1,4,0,1,0
58,39,1,1,0,0,1,2,0,1,0
44,37,3,0,0,0,1,4,0,0,0
31,20,1,1,0,0,1,5,0,1,0
58,21,2,0,0,0,1,7,0,2,0
63,10,2,0,0,0,1,7,0,0,0
59,28,3,1,0,0,1,1,0,1,0
73,10,1,1,0,0,1,3,0,2,0
40,29,3,0,0,0,1,6,0,0,0
76,35,3,1,0,0,1,2,0,0,0
27,17,3,0,0,0,1,2,0,0,0
69,36,2,1,0,0,1,0,0,0,0
50,24,1,0,0,0,1,5,0,2,0
43,29,3,1,0,0,1,0,0,2,0
75,26,1,0,0,0,1,2,0,1,0
34,27,2,0,0,0,1,4,0,1,0
57,23,2,1,0,0,1,1,0,0,0
68,28,3,1,0,0,1,4,0,2,0
53,14,2,1,0,0,1,4,0,0,0
51,18,1,0,0,0,1,7,0,1,0
22,31,2,1,0,0,1,5,0,2,0
68,27,3,1,0,0,1,3,0,1,0
63,22,1,1,0,0,1,2,0,0,0
32,19,3,0,0,0,1,3,0,1,0
68,30,3,1,0,0,1,3,0,0,0
76,26,2,1,0,0,1,4,0,2,0
39,39,1,1,0,0,1,6,0,0,0
69,36,2,0,0,0,1,7,0,1,0
63,24,3,1,0,0,1,1,0,2,0
68,34,3,0,0,0,1,1,0,1,0
44,18,2,0,0,0,1,7,0,0,0
45,38,3,0,0,0,1,5,0,2,0
44,32,1,0,0,0,1,3,0,0,0
63,26,2,1,0,0,1,2,0,0,0
78,13,2,1,0,0,1,6,0,0,0
53,17,1,1,0,0,1,1,0,1,0
41,36,3,0,0,0,1,0,0,1,0
78,23,2,0,0,0,1,2,0,1,0
25,25,3,0,0,0,1,7,0,0,0
72,17,2,0,0,0,1,0,0,0,0
24,22,2,1,0,0,1,3,0,1,0
56,19,3,1,0,0,1,0,0,2,0
45,39,3,1,0,0,1,2,0,1,0
62,26,2,0,0,0,1,1,0,1,0
45,21,3,1,0,0,1,0,0,0,0
61,19,3,0,0,0,1,2,0,0,0
76,19,2,1,0,0,1,4,0,0,0
61,30,1,0,0,0,1,7,0,2,0
46,11,2,1,0,0,1,5,0,0,0
45,15,2,1,0,0,1,6,0,2,0
46,19,2,0,0,0,1,2,0,0,0
73,39,1,1,0,0,1,2,0,2,0
30,16,2,1,0,0,1,0,0,0,0
61,36,1,0,0,0,1,7,0,2,0
65,23,3,0,0,0,1,6,0,2,0
67,22,3,1,0,0,1,2,0,0,0
78,22,1,0,0,0,1,0,0,2,0
34,29,1,0,0,0,1,2,0,0,0
67,30,2,0,0,0,1,4,0,2,0
61,26,3,0,0,0,1,3,0,0,0
75,11,2,0,0,0,1,7,0,2,0
24,26,3,1,0,0,1,7,0,2,0
63,39,1,1,0,0,1,3,0,0,0
36,24,1,0,0,0,1,1,0,0,0
63,31,1,0,0,0,1,7,0,0,0
34,15,2,1,0,0,1,1,0,0,0
68,34,3,0,0,0,1,3,0,0,0
70,13,3,0,0,0,1,4,0,2,0
21,23,3,0,0,0,1,4,0,2,0
27,26,3,1,0,0,1,1,0,1,0
21,21,2,0,0,0,1,2,0,2,0
62,22,3,1,0,0,1,0,0,1,0
76,29,3,1,0,0,1,5,0,2,0
71,36,1,1,0,0,1,6,0,1,0
40,21,2,0,0,0,1,3,0,0,0
54,29,2,1,0,0,1,0,0,2,0
21,25,1,1,0,0,1,4,0,1,0
75,38,1,0,0,0,1,5,0,1,0
49,16,3,1,0,0,1,7,0,0,0
65,36,3,1,0,0,1,0,0,1,0
43,35,2,0,0,0,1,4,0,1,0
63,26,2,1,0,0,1,1,0,1,0
23,33,3,1,0,0,1,1,0,1,0
44,33,1,1,0,0,1,7,0,0,0
44,23,1,0,0,0,1,6,0,2,0
78,16,3,1,0,0,1,4,0,1,0
49,22,1,1,0,0,1,4,0,2,0
50,19,2,0,0,0,1,1,0,2,0
61,31,1,1,0,0,1,7,0,1,0
23,30,2,0,0,0,1,5,0,0,0
77,29,3,0,0,0,1,2,0,0,0
38,30,2,0,0,0,1,1,0,1,0
47,23,3,1,0,0,1,0,0,2,0
36,25,3,1,0,0,1,7,0,2,0
24,21,3,0,0,0,1,5,0,2,0
48,27,3,1,0,0,1,7,0,1,0
39,13,2,1,0,0,1,5,0,1,0
33,29,2,0,0,0,1,7,0,1,0
65,23,1,1,0,0,1,2,0,1,0
34,39,3,1,0,0,1,5,0,1,0
36,21,2,1,0,0,1,0,0,2,0
38,26,1,0,0,0,1,6,0,1,0
55,14,3,0,0,0,1,2,0,2,0
74,14,2,1,0,0,1,6,0,1,0
52,19,3,1,0,0,1,7,0,0,0
72,18,3,0,0,0,1,1,0,2,0
47,24,1,1,0,0,1,5,0,1,0
43,36,3,1,0,0,1,5,0,1,0
49,27,2,0,0,0,1,3,0,0,0
78,35,2,0,0,0,1,0,0,1,0
29,15,2,0,0,0,1,1,0,1,0
78,38,2,1,0,0,1,4,0,2,0
76,21,2,1,0,0,1,0,0,1,0
72,14,1,0,0,0,1,6,0,0,0
49,23,2,0,0,0,1,7,0,1,0
61,36,3,1,0,0,1,3,0,2,0
79,22,2,0,0,0,1,3,0,0,0
63,33,1,0,0,0,1,6,0,0,0
65,26,2,1,0,0,1,0,0,1,0
28,36,2,0,0,0,1,2,0,0,0
58,38,2,1,0,0,1,3,0,2,0
67,15,3,1,0,0,1,3,0,2,0
59,11,3,1,0,0,1,0,0,0,0
68,27,1,0,0,0,1,6,0,2,0
52,25,2,0,0,0,1,7,0,2,0
65,18,1,1,0,0,1,2,0,0,0
72,33,3,0,0,0,1,3,0,1,0
58,38,2,1,0,0,1,2,0,2,0
73,33,1,0,0,0,1,5,0,1,0
77,24,2,1,0,0,1,4,0,1,0
64,15,1,1,0,0,1,2,0,0,0
32,39,2,1,0,0,1,4,0,2,0
21,30,2,1,0,0,1,5,0,0,0
78,38,2,0,0,0,1,5,0,1,0
24,28,2,0,0,0,1,5,0,1,0
73,15,2,1,0,0,1,1,0,2,0
71,25,1,1,0,0,1,2,0,2,0
58,24,3,0,0,0,1,2,0,2,0
42,17,1,1,0,0,1,7,0,1,0
29,27,1,0,0,0,1,1,0,1,0
26,37,2,1,0,0,1,6,0,2,0
25,34,3,1,0,0,1,4,0,0,0
79,30,1,1,0,0,1,4,0,2,0
43,34,1,0,0,0,1,0,0,1,0
37,24,1,1,0,0,1,3,0,0,0
33,39,1,0,0,0,1,2,0,2,0
58,18,2,0,0,0,1,3,0,0,0
61,13,2,0,0,0,1,2,0,0,0
62,19,1,0,0,0,1,5,0,1,0
61,36,2,1,0,0,1,4,0,2,0
29,33,2,1,0,0,1,3,0,1,0
41,21,1,0,0,0,1,7,0,0,0
59,37,1,1,0,0,1,7,0,0,0
51,23,1,1,0,0,1,6,0,2,0
74,14,1,1,0,0,1,4,0,0,0
75,33,3,0,0,0,1,6,0,0,0
50,16,3,1,0,0,1,6,0,1,0
37,11,1,0,0,0,1,1,0,2,0
23,16,2,0,0,0,1,2,0,1,0
74,30,2,0,0,0,1,1,0,1,0
20,32,2,0,0,0,1,1,0,2,0
78,38,3,0,0,0,1,7,0,1,0
60,29,2,0,0,0,1,0,0,1,0
57,18,1,1,0,0,1,4,0,1,0
24,26,1,1,0,0,1,0,0,2,0
45,25,3,0,0,0,1,2,0,1,0
59,29,2,1,0,0,1,1,0,1,0
54,25,2,0,0,0,1,6,0,2,0
22,39,1,0,0,0,1,1,0,2,0
32,16,1,0,0,0,1,3,0,2,0
32,15,2,1,0,0,1,2,0,0,0
54,38,1,1,0,0,1,5,0,0,0
42,16,2,1,0,0,1,7,0,2,0
78,33,1,1,0,0,1,1,0,0,0
27,31,2,1,0,0,1,1,0,1,0
53,30,3,1,0,0,1,3,0,1,0
57,31,1,0,0,0,1,7,0,2,0
61,13,1,0,0,0,1,3,0,0,0
41,10,2,1,0,0,1,6,0,0,0
58,11,2,0,0,0,1,5,0,0,0
66,38,1,1,0,0,1,0,0,2,0
24,11,3,1,0,0,1,4,0,0,0
54,27,1,0,0,0,1,3,0,0,0
54,22,3,0,0,0,1,7,0,0,0
38,19,3,1,0,0,1,3,0,1,0
56,31,3,0,0,0,1,3,0,1,0
51,27,3,0,0,0,1,1,0,1,0
71,16,2,0,0,0,1,5,0,2,0
74,34,1,0,0,0,1,6,0,0,0
54,39,3,1,0,0,1,6,0,2,0
78,35,2,0,0,0,1,7,0,1,0
61,35,1,0,0,0,1,4,0,0,0
67,18,3,1,0,0,1,5,0,1,0
78,24,3,1,0,0,1,6,0,1,0
78,27,1,0,0,0,1,6,0,1,0
32,14,3,1,0,0,1,3,0,0,0
41,25,3,0,0,0,1,3,0,0,0
65,32,2,1,0,0,1,3,0,2,0
59,22,2,0,0,0,1,1,0,0,0
41,36,1,0,0,0,1,1,0,2,0
32,14,2,1,0,0,1,1,0,2,0
71,33,2,0,0,0,1,3,0,2,0
50,10,1,0,0,0,1,2,0,1,0
49,10,1,1,0,0,1,1,0,1,0
28,39,2,1,0,0,1,0,0,0,0
70,19,3,1,0,0,1,2,0,2,0
74,13,3,0,0,0,1,7,0,1,0
73,21,3,1,0,0,1,1,0,1,0
62,33,1,0,0,0,1,0,0,1,0
53,23,1,0,0,0,1,2,0,0,0
36,24,3,0,0,0,1,6,0,0,0
65,24,3,1,0,0,1,3,0,2,0
40,26,2,1,0,0,1,5,0,0,0
28,17,3,0,0,0,1,4,0,2,0
44,34,1,0,0,0,1,4,0,2,0
41,34,2,0,0,0,1,2,0,0,0
28,17,2,0,0,0,1,7,0,1,0
41,28,1,1,0,0,1,2,0,0,0
24,23,3,0,0,0,1,4,0,0,0
24,10,2,0,0,0,1,1,0,2,0
74,10,2,0,0,0,1,2,0,0,0
67,10,1,1,0,0,1,4,0,0,0
45,22,1,0,0,0,1,0,0,2,0
77,16,1,0,0,0,1,0,0,2,0
62,21,2,0,0,0,1,7,0,2,0
50,27,3,1,0,0,1,6,0,2,0
66,11,3,1,0,0,1,2,0,0,0
33,10,3,0,0,0,1,2,0,1,0
38,32,1,1,0,0,1,7,0,2,0
73,21,3,0,0,0,1,6,0,2,0
31,26,1,1,0,0,1,6,0,1,0
23,15,2,0,0,0,1,0,0,0,0
38,31,1,0,0,0,1,3,0,2,0
57,39,3,0,0,0,1,5,0,0,0
53,39,2,0,0,0,1,1,0,0,0
59,25,2,0,0,0,1,2,0,1,0
37,36,1,1,0,0,1,1,0,1,0
57,30,3,1,0,0,1,7,0,1,0
40,20,1,0,0,0,1,7,0,0,0
26,27,3,1,0,0,1,1,0,2,0
42,27,1,0,0,0,1,0,0,2,0
30,33,3,0,0,0,1,3,0,0,0
45,18,2,1,0,0,1,1,0,0,0
60,11,2,0,0,0,1,2,0,1,0
25,11,1,0,0,0,1,2,0,0,0
20,39,1,0,0,0,1,2,0,1,0
28,22,2,0,0,0,1,0,0,1,0
56,17,3,1,0,0,1,4,0,1,0
76,35,1,0,0,0,1,5,0,0,0
40,12,2,1,0,0,1,5,0,1,0
51,12,2,1,0,0,1,7,0,1,0
45,11,2,1,0,0,1,5,0,2,0
